,ds,trend,cap,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
1473,2019-01-13,6023.84699634314,74070.33220534388,-584.4409041475664,12200.09500843224,6023.84699634314,6023.84699634314,-0.04752100252355566,-0.04752100252355566,-0.04752100252355566,0.0006093948343993391,0.0006093948343993391,0.0006093948343993391,-0.048130397357955,-0.048130397357955,-0.048130397357955,0.0,0.0,0.0,5737.587748028404
1474,2019-01-14,6030.811700567546,74070.33220534388,-559.2134461746391,12057.588557098908,6030.811700567546,6030.811700567546,-0.051293929830298006,-0.051293929830298006,-0.051293929830298006,0.002247795979743149,0.002247795979743149,0.002247795979743149,-0.05354172581004115,-0.05354172581004115,-0.05354172581004115,0.0,0.0,0.0,5721.467668378894
1475,2019-01-15,6037.783742803014,74070.33220534388,-265.46726174732834,11915.228612770099,6037.783742803014,6037.783742803014,-0.060860010112696206,-0.060860010112696206,-0.060860010112696206,-0.0017329910769062627,-0.0017329910769062627,-0.0017329910769062627,-0.05912701903578994,-0.05912701903578994,-0.05912701903578994,0.0,0.0,0.0,5670.32416315775
1476,2019-01-16,6044.763129128139,74070.33220534388,-737.3399742760798,11948.9777433785,6044.763129128139,6044.763129128139,-0.06336629889057048,-0.06336629889057048,-0.06336629889057048,0.0013956591508827686,0.0013956591508827686,0.0013956591508827686,-0.06476195804145325,-0.06476195804145325,-0.06476195804145325,0.0,0.0,0.0,5661.728861965105
1477,2019-01-17,6051.7498656227035,74070.33220534388,-1180.9640338926674,11676.79332150982,6051.7498656227035,6051.7498656227035,-0.07151292206935914,-0.07151292206935914,-0.07151292206935914,-0.0011954409999945276,-0.0011954409999945276,-0.0011954409999945276,-0.07031748106936461,-0.07031748106936461,-0.07031748106936461,0.0,0.0,0.0,5618.971549099173
1478,2019-01-18,6058.74395833742,74070.33220534388,-1073.380806252417,11430.638615631196,6058.74395833742,6058.74395833742,-0.0765220356545214,-0.0765220356545214,-0.0765220356545214,-0.0008595703835078366,-0.0008595703835078366,-0.0008595703835078366,-0.07566246527101356,-0.07566246527101356,-0.07566246527101356,0.0,0.0,0.0,5595.1165371359075
1479,2019-01-19,6065.745413384575,74070.33220534388,-969.1194336373173,11833.257561220289,6065.745413384575,6065.745413384575,-0.08113132663539409,-0.08113132663539409,-0.08113132663539409,-0.00046484750460440807,-0.00046484750460440807,-0.00046484750460440807,-0.08066647913078968,-0.08066647913078968,-0.08066647913078968,0.0,0.0,0.0,5573.623440964127
1480,2019-01-20,6072.754236847411,74070.33220534388,-924.9745295821941,11913.693498397719,6072.754236847411,6072.754236847411,-0.08459314576535187,-0.08459314576535187,-0.08459314576535187,0.0006093948343866928,0.0006093948343866928,0.0006093948343866928,-0.08520254059973857,-0.08520254059973857,-0.08520254059973857,0.0,0.0,0.0,5559.04085249262
1481,2019-01-21,6079.770434810336,74070.33220534388,-703.2736129267726,11841.693423349245,6079.770434810336,6079.770434810336,-0.08690201939622391,-0.08690201939622391,-0.08690201939622391,0.0022477959797405815,0.0022477959797405815,0.0022477959797405815,-0.08914981537596449,-0.08914981537596449,-0.08914981537596449,0.0,0.0,0.0,5551.426106559859
1482,2019-01-22,6086.794013358876,74070.33220534388,-956.1256401854922,11646.911630886134,6086.794013358876,6086.794013358876,-0.09412918198545657,-0.09412918198545657,-0.09412918198545657,-0.0017329910769069653,-0.0017329910769069653,-0.0017329910769069653,-0.09239619090854961,-0.09239619090854961,-0.09239619090854961,0.0,0.0,0.0,5513.849071967431
1483,2019-01-23,6093.82497857968,74070.33220534388,-597.8859800892135,12280.394655704778,6093.82497857968,6093.82497857968,-0.0934450053332533,-0.0934450053332533,-0.0934450053332533,0.001395659150885806,0.001395659150885806,0.001395659150885806,-0.0948406644841391,-0.0948406644841391,-0.0948406644841391,0.0,0.0,0.0,5524.38747095639
1484,2019-01-24,6100.863336560502,74070.33220534388,-405.3243440489107,11453.177047228339,6100.863336560502,6100.863336560502,-0.097590929110741,-0.097590929110741,-0.097590929110741,-0.001195441000001043,-0.001195441000001043,-0.001195441000001043,-0.09639548811073996,-0.09639548811073996,-0.09639548811073996,0.0,0.0,0.0,5505.474415167907
1485,2019-01-25,6107.909093390201,74070.33220534388,-510.3782393282724,11731.229783352028,6107.909093390201,6107.909093390201,-0.09784758912050075,-0.09784758912050075,-0.09784758912050075,-0.000859570383510602,-0.000859570383510602,-0.000859570383510602,-0.09698801873699014,-0.09698801873699014,-0.09698801873699014,0.0,0.0,0.0,5510.264914034787
1486,2019-01-26,6114.962255158722,74070.33220534388,-811.7681727728074,11706.892427984489,6114.962255158722,6114.962255158722,-0.09702707699331772,-0.09702707699331772,-0.09702707699331772,-0.0004648475046152247,-0.0004648475046152247,-0.0004648475046152247,-0.0965622294887025,-0.0965622294887025,-0.0965622294887025,0.0,0.0,0.0,5521.645341616205
1487,2019-01-27,6122.022827957086,74070.33220534388,-923.4436683403867,11317.948470629515,6122.022827957086,6122.022827957086,-0.09447045105279,-0.09447045105279,-0.09447045105279,0.0006093948343945634,0.0006093948343945634,0.0006093948343945634,-0.09507984588718457,-0.09507984588718457,-0.09507984588718457,0.0,0.0,0.0,5543.672570044502
1488,2019-01-28,6129.090817877392,74070.33220534388,-564.1993042663275,11951.533677697276,6129.090817877392,6129.090817877392,-0.09027328424272239,-0.09027328424272239,-0.09027328424272239,0.0022477959797408075,0.0022477959797408075,0.0022477959797408075,-0.09252108022246319,-0.09252108022246319,-0.09252108022246319,0.0,0.0,0.0,5575.797660325686
1489,2019-01-29,6136.166231012781,74070.33220534388,-677.1997352351624,11823.728641143975,6136.166231012781,6136.166231012781,-0.09061793823170032,-0.09061793823170032,-0.09061793823170032,-0.0017329910769076674,-0.0017329910769076674,-0.0017329910769076674,-0.08888494715479266,-0.08888494715479266,-0.08888494715479266,0.0,0.0,0.0,5580.11949851142
1490,2019-01-30,6143.249073457467,74070.33220534388,-752.0943820786382,11752.669037380843,6143.249073457467,6143.249073457467,-0.08279349480013966,-0.08279349480013966,-0.08279349480013966,0.001395659150877548,0.001395659150877548,0.001395659150877548,-0.0841891539510172,-0.0841891539510172,-0.0841891539510172,0.0,0.0,0.0,5634.6280132382035
1491,2019-01-31,6150.339351306665,74070.33220534388,-449.88687386965336,12107.449398433911,6150.339351306665,6150.339351306665,-0.07966501026507189,-0.07966501026507189,-0.07966501026507189,-0.0011954409999905575,-0.0011954409999905575,-0.0011954409999905575,-0.07846956926508133,-0.07846956926508133,-0.07846956926508133,0.0,0.0,0.0,5660.372503751144
1492,2019-02-01,6157.4370706566515,74070.33220534388,-583.3470210176866,11499.471446646043,6157.4370706566515,6157.4370706566515,-0.07263885515436026,-0.07263885515436026,-0.07263885515436026,-0.000859570383502019,-0.000859570383502019,-0.000859570383502019,-0.07177928477085825,-0.07177928477085825,-0.07177928477085825,0.0,0.0,0.0,5710.167891159134
1493,2019-02-02,6164.5422376047,74070.33220534388,-485.36753185502704,11911.07569904087,6164.5422376047,6164.5422376047,-0.06465214148604492,-0.06465214148604492,-0.06465214148604492,-0.00046484750461131487,-0.00046484750461131487,-0.00046484750461131487,-0.06418729398143361,-0.06418729398143361,-0.06418729398143361,0.0,0.0,0.0,5765.991380662381
1494,2019-02-03,6171.654858249098,74070.33220534388,-795.4526739005848,11741.74266005479,6171.654858249098,6171.654858249098,-0.05516742715093033,-0.05516742715093033,-0.05516742715093033,0.0006093948343933162,0.0006093948343933162,0.0006093948343933162,-0.055776821985323646,-0.055776821985323646,-0.055776821985323646,0.0,0.0,0.0,5831.180538455955
1495,2019-02-04,6178.774938689124,74070.33220534388,-272.4809866327075,12182.26922857657,6178.774938689124,6178.774938689124,-0.04439555237107268,-0.04439555237107268,-0.04439555237107268,0.002247795979735216,0.002247795979735216,0.002247795979735216,-0.04664334835080789,-0.04664334835080789,-0.04664334835080789,0.0,0.0,0.0,5904.464812309479
1496,2019-02-05,6185.902485025042,74070.33220534388,-770.7013366892602,12208.446153483135,6185.902485025042,6185.902485025042,-0.038625363956941786,-0.038625363956941786,-0.038625363956941786,-0.0017329910769083702,-0.0017329910769083702,-0.0017329910769083702,-0.036892372880033414,-0.036892372880033414,-0.036892372880033414,0.0,0.0,0.0,5946.969750138798
1497,2019-02-06,6193.0375033580995,74070.33220534388,-446.15176687533057,12184.312154009482,6193.0375033580995,6193.0375033580995,-0.02524132088829251,-0.02524132088829251,-0.02524132088829251,0.0013956591508760057,0.0013956591508760057,0.0013956591508760057,-0.026636980039168513,-0.026636980039168513,-0.026636980039168513,0.0,0.0,0.0,6036.717056462608
1498,2019-02-07,6200.179999790489,74070.33220534388,-352.72762679317134,12118.491306866896,6200.179999790489,6200.179999790489,-0.017190703598732433,-0.017190703598732433,-0.017190703598732433,-0.001195440999997073,-0.001195440999997073,-0.001195440999997073,-0.015995262598735363,-0.015995262598735363,-0.015995262598735363,0.0,0.0,0.0,6093.594543155302
1499,2019-02-08,6207.3299804253775,74070.33220534388,398.16800288840966,12457.712529289869,6207.3299804253775,6207.3299804253775,-0.0059472385505523525,-0.0059472385505523525,-0.0059472385505523525,-0.0008595703835047844,-0.0008595703835047844,-0.0008595703835047844,-0.005087668167047568,-0.005087668167047568,-0.005087668167047568,0.0,0.0,0.0,6170.413508269792
1500,2019-02-09,6214.4874513668565,74070.33220534388,-48.37311027698311,12431.943744119657,6214.4874513668565,6214.4874513668565,0.005500818681467088,0.005500818681467088,0.005500818681467088,-0.0004648475046074048,-0.0004648475046074048,-0.0004648475046074048,0.005965666186074493,0.005965666186074493,0.005965666186074493,0.0,0.0,0.0,6248.672220035079
1501,2019-02-10,6221.652418719967,74070.33220534388,330.9148504226655,12764.404928066566,6221.652418719967,6221.652418719967,0.017656921006328333,0.017656921006328333,0.017656921006328333,0.0006093948343920689,0.0006093948343920689,0.0006093948343920689,0.017047526171936264,0.017047526171936264,0.017047526171936264,0.0,0.0,0.0,6331.5076440061375
1502,2019-02-11,6228.82488859065,74070.33220534388,188.6035470957597,12287.352548858655,6228.82488859065,6228.82488859065,0.03029391214056231,0.03029391214056231,0.03029391214056231,0.0022477959797442834,0.0022477959797442834,0.0022477959797442834,0.02804611616081803,0.02804611616081803,0.02804611616081803,0.0,0.0,0.0,6417.520362504562
1503,2019-02-12,6236.00486708578,74070.33220534388,-208.5926383676004,12634.999378724066,6236.00486708578,6236.00486708578,0.03712438780457989,0.03712438780457989,0.03712438780457989,-0.001732991076906629,-0.001732991076906629,-0.001732991076906629,0.03885737888148652,0.03885737888148652,0.03885737888148652,0.0,0.0,0.0,6467.51273012272
1504,2019-02-13,6243.192360313115,74070.33220534388,592.6556624971482,12921.969808992979,6243.192360313115,6243.192360313115,0.050782743206357825,0.050782743206357825,0.050782743206357825,0.001395659150879043,0.001395659150879043,0.001395659150879043,0.04938708405547878,0.04938708405547878,0.04938708405547878,0.0,0.0,0.0,6560.238794734792
1505,2019-02-14,6250.387374381307,74070.33220534388,530.0868923166596,12616.698559941015,6250.387374381307,6250.387374381307,0.05835719637927398,0.05835719637927398,0.05835719637927398,-0.0011954409999961725,-0.0011954409999961725,-0.0011954409999961725,0.059552637379270155,0.059552637379270155,0.059552637379270155,0.0,0.0,0.0,6615.142457834611
1506,2019-02-15,6257.589915399888,74070.33220534388,813.5359786188519,12859.222478068104,6257.589915399888,6257.589915399888,0.06842499838739097,0.06842499838739097,0.06842499838739097,-0.0008595703834975452,-0.0008595703834975452,-0.0008595703834975452,0.06928456877088851,0.06928456877088851,0.06928456877088851,0.0,0.0,0.0,6685.76549527008
1507,2019-02-16,6264.799989479252,74070.33220534388,406.1200279315928,12923.323341779585,6264.799989479252,6264.799989479252,0.07806281979874861,0.07806281979874861,0.07806281979874861,-0.0004648475046117237,-0.0004648475046117237,-0.0004648475046117237,0.07852766730336035,0.07852766730336035,0.07852766730336035,0.0,0.0,0.0,6753.847942133172
1508,2019-02-17,6272.017602730663,74070.33220534388,595.9812437364465,13676.896394692438,6272.017602730663,6272.017602730663,0.08785113436065131,0.08785113436065131,0.08785113436065131,0.0006093948343885408,0.0006093948343885408,0.0006093948343885408,0.08724173952626277,0.08724173952626277,0.08724173952626277,0.0,0.0,0.0,6823.021463860526
1509,2019-02-18,6279.242761266212,74070.33220534388,507.84642037106266,13014.28627418535,6279.242761266212,6279.242761266212,0.09764977366255861,0.09764977366255861,0.09764977366255861,0.0022477959797386924,0.0022477959797386924,0.0022477959797386924,0.09540197768281992,0.09540197768281992,0.09540197768281992,0.0,0.0,0.0,6892.409395676117
1510,2019-02-19,6286.475471198841,74070.33220534388,195.5190923651477,12842.869615323007,6286.475471198841,6286.475471198841,0.10126594332938525,0.10126594332938525,0.10126594332938525,-0.0017329910769073313,-0.0017329910769073313,-0.0017329910769073313,0.10299893440629258,0.10299893440629258,0.10299893440629258,0.0,0.0,0.0,6923.081340006833
1511,2019-02-20,6293.7157386423005,74070.33220534388,994.4287005338944,13467.749805344994,6293.7157386423005,6293.7157386423005,0.11143376970760673,0.11143376970760673,0.11143376970760673,0.0013956591508820799,0.0013956591508820799,0.0013956591508820799,0.11003811055672465,0.11003811055672465,0.11003811055672465,0.0,0.0,0.0,6995.048208867306
1512,2019-02-21,6300.96356971117,74070.33220534388,607.7758407302435,13111.07817591516,6300.96356971117,6300.96356971117,0.11534373167731844,0.11534373167731844,0.11534373167731844,-0.001195440999995272,-0.001195440999995272,-0.001195440999995272,0.11653917267731372,0.11653917267731372,0.11653917267731372,0.0,0.0,0.0,7027.740221004494
1513,2019-02-22,6308.21897052082,74070.33220534388,487.37186438012805,12733.47682615631,6308.21897052082,6308.21897052082,0.12167525546828035,0.12167525546828035,0.12167525546828035,-0.0008595703835089716,-0.0008595703835089716,-0.0008595703835089716,0.12253482585178932,0.12253482585178932,0.12253482585178932,0.0,0.0,0.0,7075.773125308793
1514,2019-02-23,6315.481947187417,74070.33220534388,519.41798325308,12986.011548928649,6315.481947187417,6315.481947187417,0.1276045287866567,0.1276045287866567,0.1276045287866567,-0.00046484750460781376,-0.00046484750460781376,-0.00046484750460781376,0.12806937629126453,0.12806937629126453,0.12806937629126453,0.0,0.0,0.0,7121.366045118904
1515,2019-02-24,6322.752505827905,74070.33220534388,358.06885688691375,13812.906691411803,6322.752505827905,6322.752505827905,0.1338064203855805,0.1338064203855805,0.1338064203855805,0.0006093948343964113,0.0006093948343964113,0.0006093948343964113,0.1331970255511841,0.1331970255511841,0.1331970255511841,0.0,0.0,0.0,7168.777385616696
1516,2019-02-25,6330.030652559994,74070.33220534388,1067.4475689470657,13450.995003453054,6330.030652559994,6330.030652559994,0.14022774066645421,0.14022774066645421,0.14022774066645421,0.0022477959797389184,0.0022477959797389184,0.0022477959797389184,0.1379799446867153,0.1379799446867153,0.1379799446867153,0.0,0.0,0.0,7217.676549317884
1517,2019-02-26,6337.316393502158,74070.33220534388,1377.0475949583124,13941.370698685387,6337.316393502158,6337.316393502158,0.14075319066177575,0.14075319066177575,0.14075319066177575,-0.001732991076906669,-0.001732991076906669,-0.001732991076906669,0.1424861817386824,0.1424861817386824,0.1424861817386824,0.0,0.0,0.0,7229.313896120764
1518,2019-02-27,6344.609734773609,74070.33220534388,1224.0246940496543,13591.568150384135,6344.609734773609,6344.609734773609,0.1481831187293387,0.1481831187293387,0.1481831187293387,0.0013956591508805377,0.0013956591508805377,0.0013956591508805377,0.14678745957845818,0.14678745957845818,0.14678745957845818,0.0,0.0,0.0,7284.773792392884
1519,2019-02-28,6351.910682494307,74070.33220534388,1257.520921331506,13847.518877199023,6351.910682494307,6351.910682494307,0.14976148224761138,0.14976148224761138,0.14976148224761138,-0.0011954409999922026,-0.0011954409999922026,-0.0011954409999922026,0.15095692324760357,0.15095692324760357,0.15095692324760357,0.0,0.0,0.0,7303.182241409092
1520,2019-03-01,6359.2192427849195,74070.33220534388,1067.5875538762225,13283.640352652366,6359.2192427849195,6359.2192427849195,0.15420732607914095,0.15420732607914095,0.15420732607914095,-0.0008595703835017321,-0.0008595703835017321,-0.0008595703835017321,0.15506689646264268,0.15506689646264268,0.15506689646264268,0.0,0.0,0.0,7339.857438165802
1521,2019-03-02,6366.535421766847,74070.33220534388,894.0626129438984,14095.180221139735,6366.535421766847,6366.535421766847,0.15872185841534875,0.15872185841534875,0.15872185841534875,-0.0004648475046039039,-0.0004648475046039039,-0.0004648475046039039,0.15918670591995265,0.15918670591995265,0.15918670591995265,0.0,0.0,0.0,7377.043755576827
1522,2019-03-03,6373.85922556217,74070.33220534388,1503.3930435882594,13581.439573118772,6373.85922556217,6373.85922556217,0.16399002430389722,0.16399002430389722,0.16399002430389722,0.0006093948344042816,0.0006093948344042816,0.0006093948344042816,0.16338062946949294,0.16338062946949294,0.16338062946949294,0.0,0.0,0.0,7419.108554871729
1523,2019-03-04,6381.190660293677,74070.33220534388,1089.382078837573,13940.184419225467,6381.190660293677,6381.190660293677,0.1699538161944187,0.1699538161944187,0.1699538161944187,0.0022477959797391443,0.0022477959797391443,0.0022477959797391443,0.16770602021467956,0.16770602021467956,0.16770602021467956,0.0,0.0,0.0,7465.69836487477
1524,2019-03-05,6388.529732084825,74070.33220534388,1372.9860783437884,13833.351711068723,6388.529732084825,6388.529732084825,0.17047866218110536,0.17047866218110536,0.17047866218110536,-0.0017329910769079437,-0.0017329910769079437,-0.0017329910769079437,0.1722116532580133,0.1722116532580133,0.1722116532580133,0.0,0.0,0.0,7477.637734114862
1525,2019-03-06,6395.876447059743,74070.33220534388,1238.5293148544883,13699.515642994274,6395.876447059743,6395.876447059743,0.17833199445467843,0.17833199445467843,0.17833199445467843,0.0013956591508802168,0.0013956591508802168,0.0013956591508802168,0.17693633530379824,0.17693633530379824,0.17693633530379824,0.0,0.0,0.0,7536.46585014961
1526,2019-03-07,6403.230811343217,74070.33220534388,1059.7919195719599,13129.787966408745,6403.230811343217,6403.230811343217,0.18071236883519606,0.18071236883519606,0.18071236883519606,-0.001195440999998718,-0.001195440999998718,-0.001195440999998718,0.18190780983519478,0.18190780983519478,0.18190780983519478,0.0,0.0,0.0,7560.373819459565
1527,2019-03-08,6410.592831060673,74070.33220534388,1199.3374555322466,13236.885214363276,6410.592831060673,6410.592831060673,0.18628241193039588,0.18628241193039588,0.18628241193039588,-0.0008595703835044979,-0.0008595703835044979,-0.0008595703835044979,0.1871419823139004,0.1871419823139004,0.1871419823139004,0.0,0.0,0.0,7604.7735255343605
1528,2019-03-09,6417.962512338183,74070.33220534388,976.1364675195921,13885.66325702632,6417.962512338183,6417.962512338183,0.19217763352889064,0.19217763352889064,0.19217763352889064,-0.00046484750461060634,-0.00046484750461060634,-0.00046484750461060634,0.19264248103350126,0.19264248103350126,0.19264248103350126,0.0,0.0,0.0,7651.3513600364695
1529,2019-03-10,6425.339861302418,74070.33220534388,991.9999797528732,14068.516332880308,6425.339861302418,6425.339861302418,0.19900995497092913,0.19900995497092913,0.19900995497092913,0.0006093948344007537,0.0006093948344007537,0.0006093948344007537,0.19840056013652838,0.19840056013652838,0.19840056013652838,0.0,0.0,0.0,7704.046457773129
1530,2019-03-11,6432.724884080688,74070.33220534388,1616.1842691245677,14243.347940560589,6432.724884080688,6432.724884080688,0.20664313810319565,0.20664313810319565,0.20664313810319565,0.0022477959797423943,0.0022477959797423943,0.0022477959797423943,0.20439534212345326,0.20439534212345326,0.20439534212345326,0.0,0.0,0.0,7762.0033406816365
1531,2019-03-12,6440.117586800873,74070.33220534388,1325.0671342187343,14291.060192690007,6440.117586800873,6440.117586800873,0.20886139711405716,0.20886139711405716,0.20886139711405716,-0.0017329910769072815,-0.0017329910769072815,-0.0017329910769072815,0.21059438819096443,0.21059438819096443,0.21059438819096443,0.0,0.0,0.0,7785.2095435589135
1532,2019-03-13,6447.517975591468,74070.33220534388,1217.9066335417683,14257.66014490469,6447.517975591468,6447.517975591468,0.2183502353214742,0.2183502353214742,0.2183502353214742,0.0013956591508798956,0.0013956591508798956,0.0013956591508798956,0.21695457617059433,0.21695457617059433,0.21695457617059433,0.0,0.0,0.0,7855.335042801299
1533,2019-03-14,6454.926056581527,74070.33220534388,1676.5304284622664,14155.986531087323,6454.926056581527,6454.926056581527,0.22222781692566765,0.22222781692566765,0.22222781692566765,-0.0011954410000052334,-0.0011954410000052334,-0.0011954410000052334,0.22342325792567289,0.22342325792567289,0.22342325792567289,0.0,0.0,0.0,7889.390182552248
1534,2019-03-15,6462.341835900671,74070.33220534388,1735.3437553068818,14547.251240915708,6462.341835900671,6462.341835900671,0.22908009062533002,0.22908009062533002,0.22908009062533002,-0.0008595703835045755,-0.0008595703835045755,-0.0008595703835045755,0.2299396610088346,0.2299396610088346,0.2299396610088346,0.0,0.0,0.0,7942.735689320659
1535,2019-03-16,6469.765319679078,74070.33220534388,1692.8549052223354,14488.558318878879,6469.765319679078,6469.765319679078,0.23597164585902655,0.23597164585902655,0.23597164585902655,-0.00046484750460019854,-0.00046484750460019854,-0.00046484750460019854,0.23643649336362674,0.23643649336362674,0.23643649336362674,0.0,0.0,0.0,7996.446490485401
1536,2019-03-17,6477.196514047465,74070.33220534388,1813.2934934161847,14891.514172576166,6477.196514047465,6477.196514047465,0.2434510998554153,0.2434510998554153,0.2434510998554153,0.0006093948343995064,0.0006093948343995064,0.0006093948343995064,0.2428417050210158,0.2428417050210158,0.2428417050210158,0.0,0.0,0.0,8054.077129371983
1537,2019-03-18,6484.635425137077,74070.33220534388,2584.149097413213,14239.338818602868,6484.635425137077,6484.635425137077,0.2513281531945026,0.2513281531945026,0.2513281531945026,0.0022477959797368033,0.0022477959797368033,0.0022477959797368033,0.24908035721476576,0.24908035721476576,0.24908035721476576,0.0,0.0,0.0,8114.4068706764265
1538,2019-03-19,6492.082059079675,74070.33220534388,1441.3540086064647,14423.825842225673,6492.082059079675,6492.082059079675,0.25334355611576187,0.25334355611576187,0.25334355611576187,-0.0017329910769079838,-0.0017329910769079838,-0.0017329910769079838,0.25507654719266987,0.25507654719266987,0.25507654719266987,0.0,0.0,0.0,8136.809214522258
1539,2019-03-20,6499.536422007539,74070.33220534388,2480.6134003801935,14567.968535230271,6499.536422007539,6499.536422007539,0.2621509954314384,0.2621509954314384,0.2621509954314384,0.001395659150882933,0.001395659150882933,0.001395659150882933,0.2607553362805554,0.2607553362805554,0.2607553362805554,0.0,0.0,0.0,8203.396364879703
1540,2019-03-21,6506.99852005342,74070.33220534388,1965.5744604741403,14742.451401313863,6506.99852005342,6506.99852005342,0.26484918846011696,0.26484918846011696,0.26484918846011696,-0.0011954410000021638,-0.0011954410000021638,-0.0011954410000021638,0.26604462946011914,0.26604462946011914,0.26604462946011914,0.0,0.0,0.0,8230.37179740075
1541,2019-03-22,6514.468359350576,74070.33220534388,2293.573876534507,14717.698630197796,6514.468359350576,6514.468359350576,0.27001738643340545,0.27001738643340545,0.27001738643340545,-0.0008595703835073414,-0.0008595703835073414,-0.0008595703835073414,0.2708769568169128,0.2708769568169128,0.2708769568169128,0.0,0.0,0.0,8273.488079745533
1542,2019-03-23,6521.945946032714,74070.33220534388,2538.832588609985,14363.293577344952,6521.945946032714,6521.945946032714,0.27472626311965576,0.27472626311965576,0.27472626311965576,-0.00046484750460690076,-0.00046484750460690076,-0.00046484750460690076,0.27519111062426266,0.27519111062426266,0.27519111062426266,0.0,0.0,0.0,8313.69578405467
1543,2019-03-24,6529.431286234017,74070.33220534388,1707.2466566394712,14511.332339935429,6529.431286234017,6529.431286234017,0.27954299127924837,0.27954299127924837,0.27954299127924837,0.000609394834398259,0.000609394834398259,0.000609394834398259,0.2789335964448501,0.2789335964448501,0.2789335964448501,0.0,0.0,0.0,8354.688039340184
1544,2019-03-25,6536.924386089106,74070.33220534388,1873.856857689369,14681.275815986904,6536.924386089106,6536.924386089106,0.28430765829308047,0.28430765829308047,0.28430765829308047,0.0022477959797312114,0.0022477959797312114,0.0022477959797312114,0.28205986231334923,0.28205986231334923,0.28205986231334923,0.0,0.0,0.0,8395.422050737032
1545,2019-03-26,6544.425251733039,74070.33220534388,1942.0007614906083,14650.863162101732,6544.425251733039,6544.425251733039,0.2828022855639702,0.2828022855639702,0.2828022855639702,-0.0017329910769062426,-0.0017329910769062426,-0.0017329910769062426,0.2845352766408764,0.2845352766408764,0.2845352766408764,0.0,0.0,0.0,8395.203670625704
1546,2019-03-27,6551.9338893012955,74070.33220534388,2068.9146259031913,14789.068354162715,6551.9338893012955,6551.9338893012955,0.28773149191721714,0.28773149191721714,0.28773149191721714,0.0013956591508780328,0.0013956591508780328,0.0013956591508780328,0.2863358327663391,0.2863358327663391,0.2863358327663391,0.0,0.0,0.0,8437.131602212932
1547,2019-03-28,6559.450304929766,74070.33220534388,2226.4914921241602,15030.242485460256,6559.450304929766,6559.450304929766,0.28625312486064114,0.28625312486064114,0.28625312486064114,-0.0011954410000012635,-0.0011954410000012635,-0.0011954410000012635,0.28744856586064244,0.28744856586064244,0.28744856586064244,0.0,0.0,0.0,8437.113452083999
1548,2019-03-29,6566.97450475475,74070.33220534388,2376.604461350621,14410.290246965651,6566.97450475475,6566.97450475475,0.2870121055665607,0.2870121055665607,0.2870121055665607,-0.0008595703835101067,-0.0008595703835101067,-0.0008595703835101067,0.2878716759500708,0.2878716759500708,0.2878716759500708,0.0,0.0,0.0,8451.775684566333
1549,2019-03-30,6574.506494912914,74070.33220534388,1806.0884146458638,14793.37143742877,6574.506494912914,6574.506494912914,0.2871495114336972,0.2871495114336972,0.2871495114336972,-0.000464847504602991,-0.000464847504602991,-0.000464847504602991,0.28761435893830023,0.28761435893830023,0.28761435893830023,0.0,0.0,0.0,8462.372822844827
1550,2019-03-31,6582.046281541321,74070.33220534388,2270.7371949588587,14456.978892337416,6582.046281541321,6582.046281541321,0.2873057502857388,0.2873057502857388,0.2873057502857388,0.0006093948344061293,0.0006093948344061293,0.0006093948344061293,0.28669635545133265,0.28669635545133265,0.28669635545133265,0.0,0.0,0.0,8473.106026875008
1551,2019-04-01,6589.593870777377,74070.33220534388,2034.5817734274344,14827.276999749023,6589.593870777377,6589.593870777377,0.2873950308680114,0.2873950308680114,0.2873950308680114,0.002247795979743304,0.002247795979743304,0.002247795979743304,0.2851472348882681,0.2851472348882681,0.2851472348882681,0.0,0.0,0.0,8483.410404677099
1552,2019-04-02,6597.149268758858,74070.33220534388,2150.1909619152143,15138.911675371524,6597.149268758858,6597.149268758858,0.28127244795558665,0.28127244795558665,0.28127244795558665,-0.001732991076906945,-0.001732991076906945,-0.001732991076906945,0.2830054390324936,0.2830054390324936,0.2830054390324936,0.0,0.0,0.0,8452.74559311107
1553,2019-04-03,6604.712481623865,74070.33220534388,1707.9409495268449,15144.115612106705,6604.712481623865,6604.712481623865,0.2817127749271789,0.2817127749271789,0.2817127749271789,0.0013956591508810698,0.0013956591508810698,0.0013956591508810698,0.2803171157762978,0.2803171157762978,0.2803171157762978,0.0,0.0,0.0,8465.344362418296
1554,2019-04-04,6612.283515510827,74070.33220534388,2744.9401366344514,14871.886015023854,6612.283515510827,6612.283515510827,0.2759393377785129,0.2759393377785129,0.2759393377785129,-0.0011954410000003628,-0.0011954410000003628,-0.0011954410000003628,0.2771347787785133,0.2771347787785133,0.2771347787785133,0.0,0.0,0.0,8436.872649984662
1555,2019-04-05,6619.862376558493,74070.33220534388,2185.282467238276,14082.61736543668,6619.862376558493,6619.862376558493,0.27265626269107784,0.27265626269107784,0.27265626269107784,-0.0008595703835128721,-0.0008595703835128721,-0.0008595703835128721,0.2735158330745907,0.2735158330745907,0.2735158330745907,0.0,0.0,0.0,8424.809311680208
